threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,18,14,119,284,0.419014,18228.5,795.938,pinch_2.csv
144,10,18,12,119,283,0.420495,18176.5,792.624,pinch_2.csv
144,10,18,12,119,283,0.420495,18171,794.181,pinch_2.csv
144,10,22,17,119,283,0.420495,18142,793.696,pinch_2.csv
144,10,21,15,119,283,0.420495,18130,793.696,pinch_2.csv
144,10,22,16,119,283,0.420495,18155,792.867,pinch_2.csv
144,10,24,18,118,283,0.416961,18147.5,795.11,pinch_2.csv
144,10,23,17,119,283,0.420495,18128.5,790.281,pinch_2.csv
144,10,21,15,118,283,0.416961,18105,793.352,pinch_2.csv
144,10,20,14,118,283,0.416961,18115,792.039,pinch_2.csv
144,10,21,15,118,283,0.416961,18096.5,791.796,pinch_2.csv
144,10,23,17,118,284,0.415493,18115.5,791.453,pinch_2.csv
144,10,19,12,118,284,0.415493,18062.5,794.423,pinch_2.csv
144,10,22,15,117,284,0.411972,18071.5,791.938,pinch_2.csv
144,10,20,15,117,284,0.411972,18039.5,791.11,pinch_2.csv
144,10,21,14,116,283,0.409894,18023.5,789.938,pinch_2.csv
144,10,22,16,115,282,0.407801,17875,781.21,pinch_2.csv
144,10,23,17,112,279,0.401434,17626,772.382,pinch_2.csv
144,10,21,16,107,277,0.386282,17387.5,766.139,pinch_2.csv
144,10,25,19,108,286,0.377622,15643,1024.97,pinch_2.csv
144,10,18,12,118,294,0.401361,15979.5,1058.45,pinch_2.csv
144,10,17,12,138,296,0.466216,14515.5,899.11,pinch_2.csv
144,10,17,11,166,294,0.564626,14430.5,898.85,pinch_2.csv
144,10,19,13,184,292,0.630137,14509,899.72,pinch_2.csv
144,10,16,9,194,292,0.664384,14564.5,904.933,pinch_2.csv
144,10,16,9,195,290,0.672414,14483.5,897.134,pinch_2.csv
144,10,15,10,196,289,0.678201,14393.5,891.477,pinch_2.csv
144,10,17,10,197,287,0.686411,14340,891.034,pinch_2.csv
144,10,15,9,197,287,0.686411,14333,890.063,pinch_2.csv
144,10,15,8,198,287,0.689895,14356,891.034,pinch_2.csv
144,10,17,10,198,288,0.6875,14375,888.891,pinch_2.csv
144,10,14,7,197,289,0.681661,14412,889.578,pinch_2.csv
144,10,18,12,198,291,0.680412,14491.5,897.477,pinch_2.csv
144,10,17,11,198,292,0.678082,14564.5,900.791,pinch_2.csv
