numHullPoints,numDefects,bbox_width,bbox_height,aspect_ratio,area,perimeter,gesture_label
30,4,13,9,229,294,0.778912,23797.5,1419.63,labelOne.csv
30,4,14,10,222,293,0.757679,24025.5,1409.15,labelOne.csv
30,4,13,9,218,290,0.751724,23922,1501.96,labelOne.csv
30,4,18,12,217,288,0.753472,23692.5,1430.32,labelOne.csv
30,4,16,11,221,284,0.778169,23806,1464.85,labelOne.csv
30,4,17,10,229,283,0.809187,23655,1430.7,labelOne.csv
30,4,14,9,238,282,0.843972,23777,1528.99,labelOne.csv
30,4,14,9,196,281,0.697509,23815,1389.65,labelOne.csv
30,4,15,11,193,280,0.689286,23326,1386.82,labelOne.csv
30,4,14,9,189,278,0.679856,22872,1381.99,labelOne.csv
30,4,14,9,185,277,0.66787,22406.5,1262.21,labelOne.csv
30,4,15,10,184,278,0.661871,22053.5,1261.38,labelOne.csv
30,4,15,10,182,279,0.65233,21957,1313.77,labelOne.csv
30,4,13,8,179,280,0.639286,21856.5,1360.64,labelOne.csv
30,4,13,9,174,283,0.614841,21466,1357.77,labelOne.csv
30,4,13,8,173,286,0.604895,20988.5,1343.38,labelOne.csv
30,4,14,8,171,290,0.589655,20798.5,1371.18,labelOne.csv
30,4,24,18,267,172,1.55233,20509,904.382,labelOne.csv
30,4,21,15,267,172,1.55233,20535,896.725,labelOne.csv
30,4,20,14,266,172,1.54651,20544.5,899.796,labelOne.csv
30,4,22,16,267,172,1.55233,20541,892.382,labelOne.csv
30,4,24,19,267,171,1.5614,20551.5,887.311,labelOne.csv
30,4,22,16,267,172,1.55233,20505.5,896.624,labelOne.csv
30,4,22,18,267,172,1.55233,20527.5,911.796,labelOne.csv
30,4,21,15,266,172,1.54651,20504.5,900.968,labelOne.csv
30,4,19,15,143,247,0.578947,20853.5,1113.82,labelOne.csv
30,4,21,16,135,247,0.546559,20872,1036.81,labelOne.csv
30,4,19,13,135,247,0.546559,20877.5,1061.19,labelOne.csv
30,4,19,13,134,247,0.54251,20733.5,1070.65,labelOne.csv
30,4,16,10,134,248,0.540323,20843,1120.06,labelOne.csv
30,4,22,16,267,172,1.55233,20519,896.725,labelOne.csv
30,4,22,17,266,172,1.54651,20516,885.068,labelOne.csv
30,4,20,14,266,172,1.54651,20512.5,899.796,labelOne.csv
30,4,23,17,266,172,1.54651,20511.5,906.281,labelOne.csv
30,4,21,15,266,172,1.54651,20528,899.553,labelOne.csv
30,4,24,19,267,172,1.55233,20517,906.382,labelOne.csv
30,4,23,17,267,172,1.55233,20542,887.068,labelOne.csv
30,4,20,14,266,172,1.54651,20519,889.897,labelOne.csv
30,4,23,18,267,172,1.55233,20515.5,892.968,labelOne.csv
30,4,20,14,266,172,1.54651,20522,899.21,labelOne.csv
30,4,23,17,267,172,1.55233,20531,904.382,labelOne.csv
30,4,22,16,267,172,1.55233,20495.5,903.796,labelOne.csv
30,4,22,16,267,172,1.55233,20514,899.553,labelOne.csv
30,4,22,16,267,172,1.55233,20519,890.725,labelOne.csv
30,4,19,13,266,172,1.54651,20521,918.039,labelOne.csv
30,4,24,19,267,172,1.55233,20512.5,895.796,labelOne.csv
30,4,20,14,148,250,0.592,21220,1032.32,labelOne.csv
30,4,17,13,149,249,0.598394,20918.5,986.281,labelOne.csv
30,4,19,13,146,248,0.58871,20717.5,951.311,labelOne.csv
30,4,19,13,146,247,0.591093,20679.5,1092.16,labelOne.csv
30,4,18,13,148,247,0.59919,20598.5,1054.36,labelOne.csv
30,4,19,13,150,246,0.609756,20727,983.352,labelOne.csv
30,4,19,13,143,247,0.578947,20613.5,945.453,labelOne.csv
30,4,20,15,143,247,0.578947,20523,1032.95,labelOne.csv
30,4,19,14,142,247,0.574899,20831.5,948.624,labelOne.csv
30,4,21,15,267,172,1.55233,20525,892.382,labelOne.csv
30,4,23,17,267,172,1.55233,20503,903.21,labelOne.csv
30,4,16,11,164,289,0.567474,20581,1256.43,labelOne.csv
30,4,12,9,174,290,0.6,20854.5,1294.41,labelOne.csv
30,4,14,8,185,289,0.640138,21223,1300.94,labelOne.csv
30,4,15,10,187,286,0.653846,21444,1430.82,labelOne.csv
30,4,16,10,188,285,0.659649,21373.5,1380.3,labelOne.csv
30,4,15,9,244,284,0.859155,21572,1632.79,labelOne.csv
30,4,15,11,237,283,0.837456,21331,1574.02,labelOne.csv
30,4,12,9,238,282,0.843972,21480.5,1497.49,labelOne.csv
30,4,16,11,235,282,0.833333,21360.5,1427.89,labelOne.csv
30,4,14,11,238,282,0.843972,21540.5,1641.86,labelOne.csv
30,4,14,9,244,282,0.865248,21357.5,1569.23,labelOne.csv
30,4,13,9,238,283,0.840989,21544.5,1524.6,labelOne.csv
30,4,13,10,238,283,0.840989,21458.5,1636.69,labelOne.csv
30,4,12,10,238,284,0.838028,21396,1537.88,labelOne.csv
30,4,12,7,238,284,0.838028,21478,1547.05,labelOne.csv
30,4,16,10,238,284,0.838028,21295,1539.05,labelOne.csv
30,4,14,8,192,283,0.678445,21149.5,1376.15,labelOne.csv
30,4,16,13,189,284,0.665493,20975.5,1317.53,labelOne.csv
30,4,14,10,187,284,0.658451,20704.5,1280.07,labelOne.csv
30,4,23,18,267,172,1.55233,20506,884.725,labelOne.csv
30,4,20,17,267,172,1.55233,20513.5,906.624,labelOne.csv
30,4,23,18,267,172,1.55233,20519.5,896.482,labelOne.csv
30,4,23,18,267,172,1.55233,20510.5,901.796,labelOne.csv
30,4,21,16,267,172,1.55233,20487.5,916.281,labelOne.csv
30,4,21,16,267,172,1.55233,20520.5,905.796,labelOne.csv
30,4,14,8,174,288,0.604167,20586.5,1300.9,labelOne.csv
30,4,15,10,170,291,0.584192,20909.5,1299.38,labelOne.csv
30,4,17,12,169,296,0.570946,21143,1277.63,labelOne.csv
30,4,20,14,174,305,0.570492,22135.5,1272.76,labelOne.csv
30,4,11,7,336,480,0.7,43200,2075.01,labelOne.csv
30,4,9,5,335,480,0.697917,43651.5,2088.08,labelOne.csv
30,4,10,6,334,480,0.695833,44099.5,2100.57,labelOne.csv
30,4,11,7,333,480,0.69375,44768,2159.1,labelOne.csv
30,4,12,7,331,480,0.689583,44433,2077.5,labelOne.csv
30,4,10,6,332,480,0.691667,44131,2022.87,labelOne.csv
30,4,10,7,334,480,0.695833,43921,2091.98,labelOne.csv
30,4,12,9,338,480,0.704167,43757,2092.61,labelOne.csv
30,4,10,6,344,480,0.716667,44012,2037.5,labelOne.csv
30,4,11,8,352,480,0.733333,44173,2100.27,labelOne.csv
30,4,10,6,358,480,0.745833,44154,2218.01,labelOne.csv
30,4,11,7,363,480,0.75625,44187,2039.7,labelOne.csv
30,4,10,6,367,480,0.764583,44371,2105.1,labelOne.csv
30,4,11,7,371,480,0.772917,44235,2007.16,labelOne.csv
30,4,11,8,408,480,0.85,44571,2303.89,labelOne.csv
30,4,10,8,408,480,0.85,44501.5,2415.53,labelOne.csv
30,4,12,9,408,480,0.85,44253,2302.86,labelOne.csv
30,4,8,6,409,480,0.852083,44100,2348.66,labelOne.csv
30,4,17,13,228,303,0.752475,22793,1402.96,labelOne.csv
30,4,15,12,233,293,0.795222,21996.5,1464.86,labelOne.csv
30,4,15,12,230,286,0.804196,21216.5,1366.92,labelOne.csv
30,4,19,15,230,278,0.827338,20706,1363.02,labelOne.csv
30,4,23,17,267,173,1.54335,20564,903.352,labelOne.csv
30,4,22,16,267,172,1.55233,20525.5,908.281,labelOne.csv
30,4,22,17,267,171,1.5614,20510.5,894.624,labelOne.csv
30,4,21,17,267,172,1.55233,20503.5,907.453,labelOne.csv
30,4,23,18,267,172,1.55233,20549,899.21,labelOne.csv
30,4,23,17,267,172,1.55233,20498,896.382,labelOne.csv
30,4,21,15,267,172,1.55233,20517.5,890.968,labelOne.csv
30,4,22,16,267,172,1.55233,20557.5,896.968,labelOne.csv
30,4,21,15,267,172,1.55233,20550,905.696,labelOne.csv
30,4,21,15,267,171,1.5614,20491.5,894.968,labelOne.csv
30,4,24,18,267,172,1.55233,20528,903.21,labelOne.csv
30,4,24,18,267,173,1.54335,20584,895.21,labelOne.csv
30,4,22,15,267,172,1.55233,20551.5,882.482,labelOne.csv
30,4,21,14,267,171,1.5614,20495,899.21,labelOne.csv
30,4,23,17,267,172,1.55233,20532.5,901.453,labelOne.csv
30,4,24,19,267,172,1.55233,20575,891.897,labelOne.csv
30,4,21,15,267,171,1.5614,20497,900.039,labelOne.csv
30,4,21,15,267,172,1.55233,20513,891.553,labelOne.csv
30,4,23,16,267,172,1.55233,20571.5,890.482,labelOne.csv
30,4,24,18,267,172,1.55233,20519,899.21,labelOne.csv
30,4,25,18,267,172,1.55233,20471.5,917.11,labelOne.csv
30,4,22,16,267,172,1.55233,20527,898.039,labelOne.csv
30,4,23,17,267,172,1.55233,20547.5,896.968,labelOne.csv
30,4,22,16,267,171,1.5614,20480,905.21,labelOne.csv
30,4,21,15,267,172,1.55233,20504,902.039,labelOne.csv
30,4,22,16,267,173,1.54335,20564,894.039,labelOne.csv
30,4,22,17,267,172,1.55233,20529,896.039,labelOne.csv
30,4,24,19,267,171,1.5614,20506,891.897,labelOne.csv
30,4,25,20,267,172,1.55233,20521,903.21,labelOne.csv
30,4,22,17,267,172,1.55233,20530.5,891.311,labelOne.csv
30,4,16,13,202,205,0.985366,20916,1258.25,labelOne.csv
30,4,24,21,226,207,1.09179,24007.5,1198.35,labelOne.csv
30,4,17,15,312,201,1.55224,29970,1631.07,labelOne.csv
30,4,17,14,378,189,2,34251.5,2065.56,labelOne.csv
30,4,11,9,463,180,2.57222,47984,1915.53,labelOne.csv
30,4,9,8,463,179,2.58659,42263.5,1863.75,labelOne.csv
30,4,19,15,253,208,1.21635,42026,1179.64,labelOne.csv
30,4,14,10,264,318,0.830189,59437,1222.24,labelOne.csv
30,4,11,8,280,480,0.583333,93551.5,2127.81,labelOne.csv
30,4,11,10,286,480,0.595833,91078,2279.59,labelOne.csv
30,4,11,9,297,480,0.61875,94696.5,2317.63,labelOne.csv
30,4,13,11,327,480,0.68125,105682,2186.05,labelOne.csv
30,4,12,10,365,480,0.760417,121922,1806.32,labelOne.csv
30,4,13,10,424,480,0.883333,136915,1966.83,labelOne.csv
30,4,10,7,495,480,1.03125,153879,2383.94,labelOne.csv
30,4,7,7,567,480,1.18125,149128,3269.72,labelOne.csv
30,4,8,8,599,480,1.24792,144904,3599.97,labelOne.csv
30,4,6,6,536,480,1.11667,121085,4327.51,labelOne.csv
30,4,12,11,374,480,0.779167,78112,2785.23,labelOne.csv
30,4,10,7,348,480,0.725,79519.5,2515.99,labelOne.csv
30,4,15,12,353,480,0.735417,73065.5,2611.87,labelOne.csv
30,4,12,9,348,456,0.763158,68226.5,2689.27,labelOne.csv
30,4,11,8,364,456,0.798246,66993.5,2731.07,labelOne.csv
30,4,10,8,396,480,0.825,75713,3152.47,labelOne.csv
30,4,19,14,330,461,0.715835,72214.5,2942.92,labelOne.csv
30,4,12,10,338,446,0.757848,69105.5,2842.67,labelOne.csv
30,4,15,13,330,456,0.723684,66881.5,2561.13,labelOne.csv
30,4,15,13,352,480,0.733333,75281,2824.46,labelOne.csv
30,4,9,8,286,480,0.595833,79179.5,2752.16,labelOne.csv
30,4,11,9,277,480,0.577083,81133,2810.54,labelOne.csv
30,4,14,12,265,480,0.552083,81432,2822,labelOne.csv
30,4,12,10,263,480,0.547917,81710.5,2673.96,labelOne.csv
30,4,13,11,262,480,0.545833,81026,2694.34,labelOne.csv
30,4,10,8,257,480,0.535417,83042.5,2638.56,labelOne.csv
30,4,12,8,254,480,0.529167,84612.5,2593.02,labelOne.csv
30,4,7,5,298,480,0.620833,86597,2361.13,labelOne.csv
30,4,10,8,284,480,0.591667,83830,2195.17,labelOne.csv
30,4,11,8,239,480,0.497917,80057,2168.48,labelOne.csv
30,4,10,8,261,480,0.54375,79172,2127.17,labelOne.csv
30,4,10,9,265,480,0.552083,77952.5,2097.81,labelOne.csv
30,4,8,5,272,480,0.566667,76438,2037.77,labelOne.csv
30,4,11,9,283,480,0.589583,75310.5,2099.81,labelOne.csv
30,4,7,5,317,480,0.660417,75120,2122.11,labelOne.csv
30,4,8,6,319,480,0.664583,73226.5,2225.15,labelOne.csv
30,4,10,7,323,480,0.672917,73668.5,2015.12,labelOne.csv
30,4,8,5,325,480,0.677083,78479.5,1930.21,labelOne.csv
30,4,11,8,327,480,0.68125,80107.5,1944.15,labelOne.csv
30,4,12,9,326,480,0.679167,81379,2126.56,labelOne.csv
30,4,14,12,330,480,0.6875,85714,1875.28,labelOne.csv
30,4,13,11,334,480,0.695833,88875.5,1870.56,labelOne.csv
30,4,16,14,337,480,0.702083,91206,1937.57,labelOne.csv
30,4,14,11,339,480,0.70625,95585.5,1846.61,labelOne.csv
30,4,19,17,345,480,0.71875,99953,1907.22,labelOne.csv
30,4,20,16,344,480,0.716667,102604,1846.9,labelOne.csv
30,4,21,18,343,480,0.714583,108150,1788.33,labelOne.csv
30,4,12,9,343,480,0.714583,111100,2018.44,labelOne.csv
30,4,10,8,481,480,1.00208,130196,2813.91,labelOne.csv
30,4,12,8,476,480,0.991667,130634,2929.83,labelOne.csv
30,4,12,9,474,480,0.9875,128524,2319.62,labelOne.csv
30,4,8,7,471,480,0.98125,115142,2420.14,labelOne.csv
30,4,9,8,472,480,0.983333,104433,2198.34,labelOne.csv
30,4,7,6,465,480,0.96875,96964.5,2503.15,labelOne.csv
30,4,8,6,449,480,0.935417,94419,2759.01,labelOne.csv
30,4,5,4,340,480,0.708333,91059.5,2280.09,labelOne.csv
30,4,4,4,282,480,0.5875,87463,2138.94,labelOne.csv
30,4,5,4,253,480,0.527083,85355.5,2247.12,labelOne.csv
30,4,4,3,253,480,0.527083,85708,2296.62,labelOne.csv
30,4,5,3,257,480,0.535417,86890,2459.62,labelOne.csv
30,4,5,2,262,480,0.545833,92355.5,2169.04,labelOne.csv
30,4,6,4,262,480,0.545833,91599.5,2193.38,labelOne.csv
30,4,7,4,261,480,0.54375,83513,2773.72,labelOne.csv
30,4,5,3,262,480,0.545833,84396.5,2397.29,labelOne.csv
30,4,6,4,262,480,0.545833,85461,2493.82,labelOne.csv
30,4,6,4,262,480,0.545833,88477,2425.62,labelOne.csv
30,4,8,6,262,480,0.545833,91949.5,2240.58,labelOne.csv
30,4,5,3,264,480,0.55,98730.5,2411.89,labelOne.csv
30,4,7,3,301,480,0.627083,111330,2305.73,labelOne.csv
30,4,13,10,346,480,0.720833,127908,1722.93,labelOne.csv
30,4,8,4,344,480,0.716667,114395,1811.32,labelOne.csv
30,4,18,14,362,332,1.09036,73450,1720.74,labelOne.csv
31,4,29,25,512,295,1.73559,58183.5,3334.08,labelOne.csv
30,4,24,19,376,269,1.39777,47384.5,2021.34,labelOne.csv
30,4,20,16,269,273,0.985348,37744.5,1664.69,labelOne.csv
30,4,18,14,249,278,0.895683,29959.5,1617.23,labelOne.csv
30,4,19,14,169,274,0.616788,24864,1326.11,labelOne.csv
30,4,17,12,145,259,0.559846,21597,1274.23,labelOne.csv
30,4,18,13,134,240,0.558333,20271.5,1068.65,labelOne.csv
30,4,19,14,262,165,1.58788,19998,894.299,labelOne.csv
30,4,16,11,262,165,1.58788,20002,892.642,labelOne.csv
30,4,19,14,262,165,1.58788,20010.5,887.227,labelOne.csv
30,4,19,14,262,165,1.58788,19992.5,883.571,labelOne.csv
30,4,18,13,262,165,1.58788,20007,898.642,labelOne.csv
30,4,19,14,262,165,1.58788,20040.5,884.742,labelOne.csv
30,4,18,13,262,165,1.58788,20023.5,901.227,labelOne.csv
30,4,19,14,262,165,1.58788,20014,895.813,labelOne.csv
30,4,16,11,262,165,1.58788,20019.5,890.399,labelOne.csv
30,4,16,11,262,165,1.58788,20052.5,875.914,labelOne.csv
30,4,20,15,262,165,1.58788,20030,887.813,labelOne.csv
30,4,20,15,262,165,1.58788,20012.5,903.713,labelOne.csv
30,4,21,15,262,165,1.58788,20037,899.127,labelOne.csv
30,4,19,14,262,165,1.58788,20034.5,897.571,labelOne.csv
30,4,15,10,262,165,1.58788,20043,877.328,labelOne.csv
30,4,18,14,262,166,1.57831,20045.5,890.399,labelOne.csv
30,4,20,16,262,166,1.57831,20064.5,891.227,labelOne.csv
30,4,18,13,262,165,1.58788,20054,894.985,labelOne.csv
30,4,19,14,262,165,1.58788,20026.5,897.713,labelOne.csv
30,4,19,14,262,166,1.57831,20053,886.642,labelOne.csv
30,4,17,13,262,166,1.57831,20068.5,887.227,labelOne.csv
30,4,18,14,262,165,1.58788,20086,875.328,labelOne.csv
30,4,18,14,262,166,1.57831,20074,893.47,labelOne.csv
30,4,18,13,262,166,1.57831,20052,899.47,labelOne.csv
30,4,19,14,262,166,1.57831,20067,894.299,labelOne.csv
30,4,20,15,262,166,1.57831,20063,898.642,labelOne.csv
30,4,17,13,262,166,1.57831,20061.5,890.399,labelOne.csv
30,4,18,14,262,166,1.57831,20071.5,883.571,labelOne.csv
30,4,18,14,262,166,1.57831,20049,884.5,labelOne.csv
30,4,14,11,197,257,0.766537,20219,1436.48,labelOne.csv
30,4,17,10,179,257,0.696498,20083,1135.4,labelOne.csv
30,4,20,15,262,166,1.57831,20071,907.955,labelOne.csv
30,4,17,13,200,258,0.775194,20101,1355.17,labelOne.csv
30,4,13,10,193,257,0.750973,20221,1207.63,labelOne.csv
30,4,16,12,196,254,0.771654,20554.5,1295.61,labelOne.csv
30,4,16,12,200,249,0.803213,20565,1255.17,labelOne.csv
30,4,16,10,265,242,1.09504,22412,1389.65,labelOne.csv
30,4,17,12,256,235,1.08936,22020.5,1465.98,labelOne.csv
30,4,17,13,252,248,1.01613,21624.5,1501.72,labelOne.csv
30,4,15,12,243,225,1.08,21149,1420.91,labelOne.csv
30,4,18,12,240,221,1.08597,21069,1449.19,labelOne.csv
30,4,17,11,238,220,1.08182,20961,1409.88,labelOne.csv
30,4,18,11,235,220,1.06818,20810.5,1386.46,labelOne.csv
30,4,17,12,244,222,1.0991,20682.5,1527.52,labelOne.csv
30,4,16,13,248,224,1.10714,20355,1476.7,labelOne.csv
30,4,19,15,262,166,1.57831,20086.5,891.571,labelOne.csv
30,4,14,11,248,226,1.09735,20132,1267.43,labelOne.csv
30,4,21,16,262,166,1.57831,20051.5,889.571,labelOne.csv
30,4,19,12,248,224,1.10714,20341,1307.22,labelOne.csv
30,4,16,10,248,222,1.11712,21202,1192.31,labelOne.csv
30,4,22,18,256,230,1.11304,24230,1330.4,labelOne.csv
30,4,20,14,260,235,1.10638,25576,1425.28,labelOne.csv
30,4,17,11,268,236,1.13559,26454.5,1644.04,labelOne.csv
30,4,17,13,200,239,0.83682,24533.5,1251.56,labelOne.csv
30,4,19,15,200,240,0.833333,24266,1282.43,labelOne.csv
30,4,19,13,200,241,0.829876,23985,1420.03,labelOne.csv
30,4,18,14,199,241,0.825726,24013,1522.94,labelOne.csv
30,4,18,13,198,241,0.821577,23804,1451.14,labelOne.csv
30,4,19,13,198,240,0.825,23735.5,1359.99,labelOne.csv
30,4,17,11,198,240,0.825,23793.5,1479.04,labelOne.csv
30,4,21,15,199,241,0.825726,24186,1525.08,labelOne.csv
30,4,17,11,198,241,0.821577,24072,1518.05,labelOne.csv
30,4,18,12,198,242,0.818182,24271.5,1515.53,labelOne.csv
30,4,19,13,198,243,0.814815,24138,1431.83,labelOne.csv
30,4,18,13,209,244,0.856557,24516,1588.4,labelOne.csv
30,4,16,12,214,244,0.877049,24754,1689.17,labelOne.csv
30,4,20,14,198,245,0.808163,24547.5,1424.61,labelOne.csv
30,4,15,11,198,245,0.808163,24501.5,1759.83,labelOne.csv
30,4,16,12,215,245,0.877551,25080.5,1756.81,labelOne.csv
30,4,15,11,214,246,0.869919,25034,1553.57,labelOne.csv
30,4,17,12,197,246,0.800813,24529.5,1473.38,labelOne.csv
30,4,18,13,197,246,0.800813,24612.5,1542.84,labelOne.csv
30,4,19,15,198,246,0.804878,24815,1515.77,labelOne.csv
30,4,22,15,199,246,0.808943,24689,1631.85,labelOne.csv
30,4,18,13,199,246,0.808943,24792,1584.05,labelOne.csv
30,4,19,12,200,245,0.816327,25163,1541.57,labelOne.csv
30,4,17,12,205,244,0.840164,25412.5,1499.38,labelOne.csv
30,4,15,9,218,243,0.897119,26126.5,1623.27,labelOne.csv
30,4,16,11,221,241,0.917012,26843,1578.4,labelOne.csv
30,4,17,11,224,239,0.937238,27216.5,1618.44,labelOne.csv
30,4,17,14,220,238,0.92437,27932,1421.83,labelOne.csv
30,4,18,14,229,236,0.970339,28351.5,1408.41,labelOne.csv
30,4,16,11,230,234,0.982906,28774.5,1443.87,labelOne.csv
30,4,17,13,235,233,1.00858,29210.5,1527.81,labelOne.csv
30,4,17,13,239,233,1.02575,29710,1516.74,labelOne.csv
30,4,15,9,240,232,1.03448,30031.5,1509.18,labelOne.csv
30,4,16,11,241,232,1.03879,30108.5,1508.7,labelOne.csv
30,4,19,13,244,232,1.05172,30378,1672.48,labelOne.csv
30,4,18,13,327,232,1.40948,32507,1954.18,labelOne.csv
30,4,17,12,238,232,1.02586,30448,1509.91,labelOne.csv
30,4,20,16,234,231,1.01299,30378.5,1544.15,labelOne.csv
30,4,18,12,234,231,1.01299,30107,1485.83,labelOne.csv
30,4,17,13,233,231,1.00866,30113.5,1545.18,labelOne.csv
30,4,18,14,233,231,1.00866,29992.5,1535.81,labelOne.csv
30,4,19,14,233,232,1.00431,30075.5,1534.98,labelOne.csv
30,4,20,16,232,233,0.995708,29947,1483.28,labelOne.csv
30,4,23,16,233,233,1,29964.5,1581.75,labelOne.csv
30,4,18,14,234,233,1.00429,30072,1483.63,labelOne.csv
30,4,17,12,233,234,0.995726,30028.5,1518.5,labelOne.csv
30,4,19,14,230,234,0.982906,29848,1457.48,labelOne.csv
30,4,17,12,229,234,0.978632,29766.5,1491.67,labelOne.csv
30,4,20,16,226,234,0.965812,29701.5,1461.38,labelOne.csv
30,4,21,17,218,233,0.935622,29888,1506.8,labelOne.csv
30,4,19,15,195,231,0.844156,29372.5,1440.53,labelOne.csv
30,4,22,19,173,229,0.755459,27056.5,1393.08,labelOne.csv
30,4,24,21,167,228,0.732456,25756.5,1159.88,labelOne.csv
30,4,24,19,167,228,0.732456,25534.5,1177.54,labelOne.csv
30,4,26,21,166,228,0.72807,25460.5,1222.99,labelOne.csv
30,4,20,16,161,228,0.70614,25372,1210.61,labelOne.csv
30,4,19,15,164,229,0.716157,25413,1178.47,labelOne.csv
30,4,21,18,160,230,0.695652,25384,1221.38,labelOne.csv
30,4,21,17,165,230,0.717391,25450.5,1203.19,labelOne.csv
30,4,23,19,163,231,0.705628,25347,1259.52,labelOne.csv
30,4,20,16,164,231,0.709957,25525,1182.95,labelOne.csv
30,4,18,16,160,230,0.695652,25445.5,1204.36,labelOne.csv
30,4,22,18,175,227,0.770925,26249,1310.83,labelOne.csv
30,4,20,15,195,221,0.882353,27943,1314.63,labelOne.csv
30,4,18,15,196,219,0.894977,27389.5,1356.82,labelOne.csv
30,4,16,11,213,223,0.955157,27402,1516.6,labelOne.csv
30,4,12,9,233,224,1.04018,27936,1590.48,labelOne.csv
30,4,13,10,229,224,1.02232,27609,1568.14,labelOne.csv
30,4,11,8,234,226,1.0354,27398.5,1812.83,labelOne.csv
30,4,12,9,234,227,1.03084,27471,1740.3,labelOne.csv
30,4,13,11,234,228,1.02632,27581,1689.39,labelOne.csv
30,4,11,8,234,228,1.02632,27419,1646.91,labelOne.csv
30,4,15,12,228,229,0.995633,27765,1601.59,labelOne.csv
30,4,15,11,234,229,1.02183,27779,1649.79,labelOne.csv
30,4,21,16,183,229,0.799127,26525,1439.34,labelOne.csv
30,4,26,21,168,228,0.736842,25002.5,1408.53,labelOne.csv
30,4,22,18,172,227,0.757709,24422,1381.8,labelOne.csv
30,4,23,18,171,227,0.753304,24571.5,1440.96,labelOne.csv
30,4,25,20,160,227,0.704846,24416.5,1139.19,labelOne.csv
30,4,25,19,155,228,0.679825,24047,1152.95,labelOne.csv
30,4,21,16,172,228,0.754386,24580,1271.52,labelOne.csv
30,4,22,17,172,228,0.754386,24592,1314.83,labelOne.csv
30,4,22,18,158,227,0.696035,24218.5,1201.96,labelOne.csv
30,4,19,14,189,224,0.84375,25842.5,1314.33,labelOne.csv
30,4,18,13,215,225,0.955556,25948,1421.57,labelOne.csv
30,4,17,11,285,233,1.22318,24940,1516.96,labelOne.csv
30,4,14,8,291,241,1.20747,21868,1323.77,labelOne.csv
30,4,19,14,262,166,1.57831,20112.5,879.571,labelOne.csv
30,4,19,14,262,166,1.57831,20113,880.156,labelOne.csv
30,4,20,15,262,166,1.57831,20077,888.642,labelOne.csv
30,4,21,16,262,166,1.57831,20115.5,888.056,labelOne.csv
30,4,19,14,262,166,1.57831,20088.5,892.399,labelOne.csv
30,4,19,14,262,166,1.57831,20094.5,896.056,labelOne.csv
30,4,20,15,262,166,1.57831,20102,891.127,labelOne.csv
30,4,20,15,262,166,1.57831,20093.5,905.713,labelOne.csv
30,4,20,15,262,167,1.56886,20118.5,893.713,labelOne.csv
30,4,18,13,262,166,1.57831,20115,874.985,labelOne.csv
30,4,18,13,262,166,1.57831,20139.5,879.227,labelOne.csv
30,4,20,15,262,166,1.57831,20092,895.47,labelOne.csv
30,4,19,15,262,167,1.56886,20125,903.127,labelOne.csv
30,4,19,14,262,166,1.57831,20087,897.47,labelOne.csv
30,4,20,15,262,166,1.57831,20102.5,896.884,labelOne.csv
30,4,20,15,262,167,1.56886,20136.5,902.884,labelOne.csv
30,4,19,14,262,166,1.57831,20123,889.47,labelOne.csv
30,4,20,15,262,166,1.57831,20104,888.985,labelOne.csv
30,4,18,13,262,166,1.57831,20109.5,917.855,labelOne.csv
30,4,21,15,178,237,0.751055,22131.5,962.389,labelOne.csv
30,4,19,15,182,233,0.781116,21611.5,948.732,labelOne.csv
30,4,19,15,183,232,0.788793,22025,1003.89,labelOne.csv
30,4,22,19,177,230,0.769565,22071.5,999.786,labelOne.csv
30,4,20,15,262,167,1.56886,20121.5,891.227,labelOne.csv
30,4,20,15,262,166,1.57831,20095,891.47,labelOne.csv
30,4,20,15,262,166,1.57831,20080,898.642,labelOne.csv
30,4,21,16,262,167,1.56886,20135.5,913.855,labelOne.csv
30,4,20,16,262,167,1.56886,20117,887.813,labelOne.csv
30,4,19,14,262,166,1.57831,20093.5,902.884,labelOne.csv
30,4,19,14,262,167,1.56886,20112.5,910.541,labelOne.csv
30,4,20,15,262,167,1.56886,20138.5,892.884,labelOne.csv
30,4,19,14,262,166,1.57831,20106,901.47,labelOne.csv
30,4,18,13,262,166,1.57831,20082.5,899.713,labelOne.csv
30,4,20,15,262,167,1.56886,20144,903.127,labelOne.csv
30,4,20,15,262,167,1.56886,20115,901.127,labelOne.csv
30,4,20,15,262,166,1.57831,20096.5,895.227,labelOne.csv
30,4,20,15,262,166,1.57831,20101.5,895.713,labelOne.csv
30,4,20,16,262,167,1.56886,20140.5,899.713,labelOne.csv
30,4,19,14,262,167,1.56886,20132.5,891.713,labelOne.csv
30,4,19,14,262,166,1.57831,20094,890.642,labelOne.csv
30,4,20,15,262,166,1.57831,20093,903.955,labelOne.csv
30,4,21,16,262,167,1.56886,20132.5,911.713,labelOne.csv
30,4,19,14,262,166,1.57831,20134.5,896.056,labelOne.csv
30,4,19,14,262,166,1.57831,20098.5,898.541,labelOne.csv
30,4,22,17,262,167,1.56886,20120.5,905.026,labelOne.csv
30,4,20,15,262,167,1.56886,20112.5,897.37,labelOne.csv
30,4,21,16,262,166,1.57831,20116,875.328,labelOne.csv
30,4,19,14,262,166,1.57831,20114.5,898.884,labelOne.csv
30,4,19,14,262,167,1.56886,20155.5,892.056,labelOne.csv
30,4,18,13,262,166,1.57831,20120,888.985,labelOne.csv
30,4,19,14,262,166,1.57831,20086.5,889.571,labelOne.csv
